Skill,KeyWord,Count,Scoring
Database Design,triggers,3,0
Database Design,wcf,4,0.016393443
Database Design,web api,3,0
Database Design,web development,3,0
Database Design,web services,6,0.049180328
Database Design,web technologies,4,0.016393443
Database Design,xml,7,0.06557377
Database Testing,agile,5,0.015384615
Database Testing,api testing,17,0.2
Database Testing,application testing,6,0.030769231
Database Testing,automation testing,33,0.446153846
Database Testing,data analysis,5,0.015384615
Database Testing,data warehousing,8,0.061538462
Database Testing,database testing,69,1
Database Testing,etl,7,0.046153846
Database Testing,etl testing,29,0.384615385
Database Testing,functional testing,18,0.215384615
Database Testing,informatica,10,0.092307692
Database Testing,integration testing,7,0.046153846
Database Testing,java,9,0.076923077
Database Testing,jmeter,6,0.030769231
Database Testing,manual,4,0
Database Testing,manual testing,44,0.615384615
Database Testing,qa,5,0.015384615
Database Testing,quality assurance,4,0
Database Testing,regression testing,13,0.138461538
Database Testing,selenium,26,0.338461538
Database Testing,software quality assurance,7,0.046153846
Database Testing,software testing,13,0.138461538
Database Testing,sql,18,0.215384615
Database Testing,sql queries,10,0.092307692
Database Testing,sql server,11,0.107692308
Database Testing,test,8,0.061538462
Database Testing,test analysis,9,0.076923077
Database Testing,test automation,9,0.076923077
Database Testing,test cases,12,0.123076923
Database Testing,test engineering,13,0.138461538
Database Testing,test scripts,5,0.015384615
Database Testing,testing,16,0.184615385
Database Testing,ui testing,8,0.061538462
Database Testing,unix shell scripting,5,0.015384615
Database Testing,web application testing,4,0
Database as a Service - Trove,agile,3,0
Database as a Service - Trove,ivr,6,1
Database as a Service - Trove,seo manager,3,0
Database as a Service - Trove,service,6,1
Defect Prevention,agile,6,0.153846154
Defect Prevention,android,7,0.230769231
Defect Prevention,application development,7,0.230769231
Defect Prevention,auditing,5,0.076923077
Defect Prevention,automation,8,0.307692308
Defect Prevention,business intelligence,6,0.153846154
Defect Prevention,client management,5,0.076923077
Defect Prevention,cmmi,6,0.153846154
Defect Prevention,coding,6,0.153846154
Defect Prevention,configuration,6,0.153846154
Defect Prevention,configuration management,5,0.076923077
Defect Prevention,crm,8,0.307692308
Defect Prevention,defect prevention,5,0.076923077
Defect Prevention,development,14,0.769230769
Defect Prevention,hibernate,6,0.153846154
Defect Prevention,intelligence,4,0
Defect Prevention,issue resolution,5,0.076923077
Defect Prevention,java,12,0.615384615
Defect Prevention,java ee,4,0
Defect Prevention,jquery,6,0.153846154
Defect Prevention,linux,5,0.076923077
Defect Prevention,macros,4,0
Defect Prevention,manager quality assurance,4,0
Defect Prevention,multithreading,6,0.153846154
Defect Prevention,performance testing,5,0.076923077
Defect Prevention,perl,8,0.307692308
Defect Prevention,project management,5,0.076923077
Defect Prevention,python,6,0.153846154
Defect Prevention,qtp,8,0.307692308
Defect Prevention,rest,5,0.076923077
Defect Prevention,sdlc,6,0.153846154
Defect Prevention,selenium,7,0.230769231
Defect Prevention,server,4,0
Defect Prevention,soa,4,0
Defect Prevention,soap,5,0.076923077
Defect Prevention,software development,5,0.076923077
Defect Prevention,spring,7,0.230769231
Defect Prevention,sql,17,1
Defect Prevention,sql server,10,0.461538462
Defect Prevention,test analyst,5,0.076923077
Defect Prevention,test cases,16,0.923076923
Defect Prevention,test execution,10,0.461538462
Defect Prevention,test scripts,4,0
Defect Prevention,test strategy,5,0.076923077
Defect Prevention,troubleshooting,5,0.076923077
Defect Prevention,wcf,6,0.153846154
Defect Prevention,web services,7,0.230769231
Defect Prevention,windows,12,0.615384615
Defect Prevention,xml,6,0.153846154
Delivery Management,.net,3,0.035714286
Delivery Management,agile,4,0.071428571
Delivery Management,business,2,0
Delivery Management,business analysis,5,0.107142857
Delivery Management,business development,4,0.071428571
Delivery Management,business process,4,0.071428571
Delivery Management,change management,5,0.107142857
Delivery Management,client servicing,3,0.035714286
Delivery Management,consulting,2,0
Delivery Management,continuous delivery,4,0.071428571
Delivery Management,cost,2,0
Delivery Management,customer care,3,0.035714286
Delivery Management,customer satisfaction,2,0
Delivery Management,customer service delivery,4,0.071428571
Delivery Management,customer support,2,0
Delivery Management,data,2,0
Delivery Management,data collection executive,2,0
Delivery Management,data verification executive,2,0
Delivery Management,data verifier,2,0
Delivery Management,datacenter,2,0
Delivery Management,delivery,3,0.035714286
Delivery Management,delivery management,8,0.214285714
Delivery Management,delivery manager,2,0
Delivery Management,design,2,0
Delivery Management,design patterns,2,0
Delivery Management,digital marketing,2,0
Delivery Management,engineering management,2,0
Delivery Management,enterprise architect,2,0
Delivery Management,esxi,2,0
Delivery Management,excel,3,0.035714286
Delivery Management,finance,2,0
Delivery Management,incident management,2,0
Delivery Management,internal audit,2,0
Delivery Management,it project delivery,2,0
Delivery Management,it projects,3,0.035714286
Delivery Management,it service delivery,2,0
Delivery Management,itil,2,0
Delivery Management,itil certified,2,0
Delivery Management,java,16,0.5
Delivery Management,mis reporting,2,0
Delivery Management,operations,8,0.214285714
Delivery Management,pmo,3,0.035714286
Delivery Management,pmp,5,0.107142857
Delivery Management,process excellence,3,0.035714286
Delivery Management,process flow,2,0
Delivery Management,process improvement,4,0.071428571
Delivery Management,production support,2,0
Delivery Management,program management,9,0.25
Delivery Management,project coordination,2,0
Delivery Management,project delivery,7,0.178571429
Delivery Management,project development,3,0.035714286
Delivery Management,project execution,5,0.107142857
Delivery Management,project ing,2,0
Delivery Management,project management,30,1
Delivery Management,project planning,17,0.535714286
Delivery Management,python,3,0.035714286
Delivery Management,relationship management,3,0.035714286
Delivery Management,rest,3,0.035714286
Delivery Management,risk management,3,0.035714286
Delivery Management,sales,3,0.035714286
Delivery Management,sales operations,2,0
Delivery Management,sap,2,0
Delivery Management,sap support,2,0
Delivery Management,scrum,3,0.035714286
Delivery Management,scrum master,2,0
Delivery Management,security delivery analyst,2,0
Delivery Management,service delivery,16,0.5
Delivery Management,service delivery management,3,0.035714286
Delivery Management,service quality,2,0
Delivery Management,six sigma,2,0
Delivery Management,sla,2,0
Delivery Management,storage,4,0.071428571
Delivery Management,strategy,3,0.035714286
Delivery Management,team management,3,0.035714286
Delivery Management,technical support,5,0.107142857
Delivery Management,training delivery,3,0.035714286
Delivery Management,transition management,2,0
Dell Boomi,.net,5,0.176470588
Dell Boomi,accounting,3,0.058823529
Dell Boomi,agile development,4,0.117647059
Dell Boomi,asp.net mvc,2,0
Dell Boomi,auditing,4,0.117647059
Dell Boomi,automation engineering,3,0.058823529
Dell Boomi,automation testing,3,0.058823529
Dell Boomi,avamar,3,0.058823529
Dell Boomi,bash,2,0
Dell Boomi,business case,2,0
Dell Boomi,c#,5,0.176470588
Dell Boomi,c++,6,0.235294118
Dell Boomi,cisco ucs,6,0.235294118
Dell Boomi,css,3,0.058823529
Dell Boomi,customer care,4,0.117647059
Dell Boomi,customer service,5,0.176470588
Dell Boomi,data center,8,0.352941176
Dell Boomi,disaster recovery,4,0.117647059
Dell Boomi,emc storage,5,0.176470588
Dell Boomi,engineering management,4,0.117647059
Dell Boomi,etl,4,0.117647059
Dell Boomi,html,6,0.235294118
Dell Boomi,information security,5,0.176470588
Dell Boomi,infrastructure management,2,0
Dell Boomi,inside sales,4,0.117647059
Dell Boomi,international call center,5,0.176470588
Dell Boomi,it architecture,2,0
Dell Boomi,itil,4,0.117647059
Dell Boomi,java,14,0.705882353
Dell Boomi,jenkins,2,0
Dell Boomi,jms,2,0
Dell Boomi,jquery,2,0
Dell Boomi,json,3,0.058823529
Dell Boomi,linux,12,0.588235294
Dell Boomi,netapp,4,0.117647059
Dell Boomi,netapps,3,0.058823529
Dell Boomi,networking,15,0.764705882
Dell Boomi,operations,9,0.411764706
Dell Boomi,oracle sql,5,0.176470588
Dell Boomi,presales,3,0.058823529
Dell Boomi,product service,3,0.058823529
Dell Boomi,project delivery,4,0.117647059
Dell Boomi,project management,12,0.588235294
Dell Boomi,python,5,0.176470588
Dell Boomi,rest,4,0.117647059
Dell Boomi,sales engineering,3,0.058823529
Dell Boomi,sales operations,4,0.117647059
Dell Boomi,san,5,0.176470588
Dell Boomi,scope,5,0.176470588
Dell Boomi,sdlc,2,0
Dell Boomi,selling,4,0.117647059
Dell Boomi,service contracts,2,0
Dell Boomi,service delivery,19,1
Dell Boomi,service desk,3,0.058823529
Dell Boomi,service level,3,0.058823529
Dell Boomi,soap,3,0.058823529
Dell Boomi,software,2,0
Dell Boomi,software development,7,0.294117647
Dell Boomi,software development life cycle,2,0
Dell Boomi,software engineering,17,0.882352941
Dell Boomi,software solutions,3,0.058823529
Dell Boomi,sql,5,0.176470588
Dell Boomi,storage,10,0.470588235
Dell Boomi,storage virtualization,3,0.058823529
Dell Boomi,system support,3,0.058823529
Dell Boomi,taxation,3,0.058823529
Dell Boomi,technical support,17,0.882352941
Dell Boomi,troubleshooting skills,4,0.117647059
Dell Boomi,unix,3,0.058823529
Dell Boomi,virtualization,6,0.235294118
Dell Boomi,vmware,9,0.411764706
Dell Boomi,vplex,2,0
Dell Boomi,wcf,2,0
Dell Boomi,web services,3,0.058823529
Dell Boomi,web technologies,3,0.058823529
Dell Boomi,windows,6,0.235294118
Dell Boomi,xml,6,0.235294118
Delphi,.net,4,0.111111111
Delphi,5g,3,0.055555556
Delphi,active directory,6,0.222222222
Delphi,adobe,2,0
Delphi,algorithm,3,0.055555556
Delphi,analytical,2,0
Delphi,ansible,3,0.055555556
Delphi,application development,4,0.111111111
Delphi,asp,2,0
Delphi,automation testing tools,2,0
Delphi,bpo,2,0
Delphi,c#,4,0.111111111
Delphi,c++,11,0.5
Delphi,cucumber testing,2,0
Delphi,customer service,2,0
Delphi,database design,3,0.055555556
Delphi,design patterns,4,0.111111111
Delphi,device driver,2,0
Delphi,dft,2,0
Delphi,dhcp,2,0
Delphi,dns,3,0.055555556
Delphi,docker,4,0.111111111
Delphi,doors,2,0
Delphi,dsp,3,0.055555556
Delphi,eda,2,0
Delphi,embedded system,9,0.388888889
Delphi,employee engagement,2,0
Delphi,fire fighting,2,0
Delphi,fire protection,3,0.055555556
Delphi,firmware,4,0.111111111
Delphi,fpga,3,0.055555556
Delphi,golang,2,0
Delphi,gsm,2,0
Delphi,iso,2,0
Delphi,java,20,1
Delphi,jenkins,2,0
Delphi,linux,9,0.388888889
Delphi,linux administration,3,0.055555556
Delphi,linux server,2,0
Delphi,lte,3,0.055555556
Delphi,maintenance,2,0
Delphi,matlab,3,0.055555556
Delphi,mep,3,0.055555556
Delphi,microservices architecture,3,0.055555556
Delphi,mongodb,2,0
Delphi,mysql,4,0.111111111
Delphi,networking,4,0.111111111
Delphi,ooad,4,0.111111111
Delphi,oops,2,0
Delphi,openstack,2,0
Delphi,operations,4,0.111111111
Delphi,oracle,3,0.055555556
Delphi,outbound,2,0
Delphi,performance management system,2,0
Delphi,perl,2,0
Delphi,production support,2,0
Delphi,project management,5,0.166666667
Delphi,python,6,0.222222222
Delphi,qms,2,0
Delphi,quality operations,2,0
Delphi,radio frequency,4,0.111111111
Delphi,rhel,2,0
Delphi,rtl,6,0.222222222
Delphi,rtos,4,0.111111111
Delphi,sales,3,0.055555556
Delphi,sap abap,3,0.055555556
Delphi,sdlc,3,0.055555556
Delphi,selenium,5,0.166666667
Delphi,shell scripting,4,0.111111111
Delphi,soc,4,0.111111111
Delphi,software development,3,0.055555556
Delphi,software engineering,5,0.166666667
Delphi,sql,4,0.111111111
Delphi,ssis,2,0
Delphi,ssrs,2,0
Delphi,strategy,2,0
Delphi,synthesis,3,0.055555556
Delphi,system administration,10,0.444444444
Delphi,system configuration,3,0.055555556
Delphi,system design,6,0.222222222
Delphi,system integration,8,0.333333333
Delphi,system testing,5,0.166666667
Delphi,system verilog,4,0.111111111
Delphi,technical support,6,0.222222222
Delphi,test automation,4,0.111111111
Delphi,testing,5,0.166666667
Delphi,testing tools,3,0.055555556
Delphi,troubleshooting,2,0
Delphi,unit testing,4,0.111111111
Delphi,unix,5,0.166666667
Delphi,verification,4,0.111111111
Delphi,verilog,5,0.166666667
Delphi,vhdl,4,0.111111111
Delphi,windows,2,0
Delphi,windows server,3,0.055555556
Delphi,wlan,2,0
Delphi,xml,2,0
Delve,agile,20,0.333333333
Delve,ajax,18,0.291666667
Delve,analytics,8,0.083333333
Delve,apache,6,0.041666667
Delve,application development,6,0.041666667
Delve,asp.net,5,0.020833333
Delve,bpo,24,0.416666667
Delve,cloud computing,5,0.020833333
Delve,cobol,6,0.041666667
Delve,computer science,16,0.25
Delve,data structures,11,0.145833333
Delve,db2,8,0.083333333
Delve,ejb,6,0.041666667
Delve,front end,11,0.145833333
Delve,hibernate,7,0.0625
Delve,html,11,0.145833333
Delve,iis,7,0.0625
Delve,infrastructure services,5,0.020833333
Delve,java,52,1
Delve,jcl,5,0.020833333
Delve,jms,5,0.020833333
Delve,jquery,26,0.458333333
Delve,json,24,0.416666667
Delve,jsp,4,0
Delve,linq,4,0
Delve,linux,5,0.020833333
Delve,manager technology,6,0.041666667
Delve,maven,5,0.020833333
Delve,mongodb,4,0
Delve,ms sql,4,0
Delve,mvc,16,0.25
Delve,mysql,9,0.104166667
Delve,nunit,5,0.020833333
Delve,open source,4,0
Delve,oracle,15,0.229166667
Delve,performance tuning,5,0.020833333
Delve,php,8,0.083333333
Delve,plsql,13,0.1875
Delve,production support,8,0.083333333
Delve,python,11,0.145833333
Delve,rdbms,5,0.020833333
Delve,scrum,15,0.229166667
Delve,sdlc,10,0.125
Delve,sql,28,0.5
Delve,ssis,8,0.083333333
Delve,stored procedures,7,0.0625
Delve,test cases,12,0.166666667
Delve,testing,5,0.020833333
Delve,troubleshooting,5,0.020833333
Delve,ui,5,0.020833333
Delve,unix,4,0
Delve,vb,5,0.020833333
Delve,visual studio,8,0.083333333
Delve,wcf,14,0.208333333
Delve,web development,9,0.104166667
Delve,web services,9,0.104166667
Delve,windows,10,0.125
Delve,wpf,7,0.0625
Delve,xml,17,0.270833333
Delve Analytics,agile,7,0.5
Delve Analytics,analytical,5,0.25
Delve Analytics,analytics,11,1
Delve Analytics,bpo,4,0.125
Delve Analytics,cobol,3,0
Delve Analytics,computer science,5,0.25
Delve Analytics,data structures,5,0.25
Delve Analytics,db2,3,0
Delve Analytics,informatica,3,0
Delve Analytics,java,5,0.25
Delve Analytics,jcl,3,0
Delve Analytics,jquery,3,0
Delve Analytics,json,3,0
Delve Analytics,maven,3,0
Delve Analytics,php,3,0
Delve Analytics,python,4,0.125
Delve Analytics,scrum,3,0
Delve Analytics,seo,3,0
Delve Analytics,sql,6,0.375
Delve Analytics,test cases,4,0.125
Delve Analytics,xml,4,0.125
DevOps,.net,8,0.072463768
DevOps,agile,5,0.028985507
DevOps,amazon ec2,3,0
DevOps,angularjs,4,0.014492754
DevOps,ansible,25,0.31884058
DevOps,ant,8,0.072463768
DevOps,apache,4,0.014492754
DevOps,automation testing,4,0.014492754
DevOps,aws,34,0.449275362
DevOps,azure,17,0.202898551
DevOps,azure devops,4,0.014492754
DevOps,bash,8,0.072463768
DevOps,bitbucket,3,0
DevOps,build,3,0
DevOps,c#,7,0.057971014
DevOps,c++,3,0
DevOps,chef,3,0
DevOps,ci / cd,4,0.014492754
DevOps,cloud,11,0.115942029
DevOps,confluence,3,0
DevOps,continuous integration,4,0.014492754
DevOps,devops,72,1
DevOps,devops engineer,6,0.043478261
DevOps,docker,30,0.391304348
DevOps,git,26,0.333333333
DevOps,github,8,0.072463768
DevOps,hadoop,3,0
DevOps,high availability,3,0
DevOps,iaas,3,0
DevOps,java,45,0.608695652
DevOps,jenkins,31,0.405797101
DevOps,jira,8,0.072463768
DevOps,kubernetes,6,0.043478261
DevOps,linux,30,0.391304348
DevOps,linux administration,3,0
DevOps,linux system administration,4,0.014492754
DevOps,maven,11,0.115942029
DevOps,microsoft azure,3,0
DevOps,mysql,9,0.086956522
DevOps,nagios,3,0
DevOps,networking,7,0.057971014
DevOps,nginx,4,0.014492754
DevOps,oracle,4,0.014492754
DevOps,paas,3,0
DevOps,perl,7,0.057971014
DevOps,php,3,0
DevOps,puppet,12,0.130434783
DevOps,python,27,0.347826087
DevOps,rest,4,0.014492754
DevOps,ruby,5,0.028985507
DevOps,senior devops engineer,3,0
DevOps,shell scripting,7,0.057971014
DevOps,software development,5,0.028985507
DevOps,software engineering,3,0
DevOps,spring,4,0.014492754
DevOps,spring boot,4,0.014492754
DevOps,sql,7,0.057971014
DevOps,svn,6,0.043478261
DevOps,system administration,4,0.014492754
DevOps,unix,8,0.072463768
DevOps,visual studio,3,0
DevOps,vsts,4,0.014492754
DevOps,zabbix,4,0.014492754
Device Anywhere,agile,3,0.037037037
Device Anywhere,algorithms,3,0.037037037
Device Anywhere,android,4,0.074074074
Device Anywhere,angularjs,3,0.037037037
Device Anywhere,asic,4,0.074074074
Device Anywhere,automation testing,3,0.037037037
Device Anywhere,azure,3,0.037037037
Device Anywhere,bootstrap,4,0.074074074
Device Anywhere,bpo,3,0.037037037
Device Anywhere,c++,10,0.296296296
Device Anywhere,checkpoint,3,0.037037037
Device Anywhere,cocoa,3,0.037037037
Device Anywhere,cocoa touch,3,0.037037037
Device Anywhere,communication skills,3,0.037037037
Device Anywhere,css,6,0.148148148
Device Anywhere,data analysis,3,0.037037037
Device Anywhere,desktop support,4,0.074074074
Device Anywhere,devops,2,0
Device Anywhere,drc / lvs,2,0
Device Anywhere,eda,2,0
Device Anywhere,firewall,4,0.074074074
Device Anywhere,firmware,2,0
Device Anywhere,floor planning,2,0
Device Anywhere,fortinet,2,0
Device Anywhere,fpga,4,0.074074074
Device Anywhere,fresher,3,0.037037037
Device Anywhere,front end,4,0.074074074
Device Anywhere,front office,2,0
Device Anywhere,front office executive,2,0
Device Anywhere,git,6,0.148148148
Device Anywhere,grunt,2,0
Device Anywhere,html,9,0.259259259
Device Anywhere,html5,6,0.148148148
Device Anywhere,illustrator,2,0
Device Anywhere,intrusion detection,3,0.037037037
Device Anywhere,ios,5,0.111111111
Device Anywhere,ios development,2,0
Device Anywhere,ios sdk,2,0
Device Anywhere,iphone sdk,2,0
Device Anywhere,istqb,2,0
Device Anywhere,ites,3,0.037037037
Device Anywhere,java,29,1
Device Anywhere,jira,3,0.037037037
Device Anywhere,jquery,4,0.074074074
Device Anywhere,json,2,0
Device Anywhere,linux,3,0.037037037
Device Anywhere,maintenance,2,0
Device Anywhere,managed services,2,0
Device Anywhere,marketing,2,0
Device Anywhere,medical,2,0
Device Anywhere,medical devices,4,0.074074074
Device Anywhere,medical equipment,2,0
Device Anywhere,mongodb,3,0.037037037
Device Anywhere,multithreading,3,0.037037037
Device Anywhere,mvc,2,0
Device Anywhere,mysql,4,0.074074074
Device Anywhere,network management,2,0
Device Anywhere,network security,2,0
Device Anywhere,networking,12,0.37037037
Device Anywhere,networking protocols,3,0.037037037
Device Anywhere,node.js,5,0.111111111
Device Anywhere,objective c,5,0.111111111
Device Anywhere,oops,2,0
Device Anywhere,oracle,2,0
Device Anywhere,oss,2,0
Device Anywhere,outsourcing,2,0
Device Anywhere,performance tuning,3,0.037037037
Device Anywhere,perl,2,0
Device Anywhere,photoshop,2,0
Device Anywhere,physical verification,3,0.037037037
Device Anywhere,preventive maintenance,2,0
Device Anywhere,product development,2,0
Device Anywhere,qa,4,0.074074074
Device Anywhere,qc,2,0
Device Anywhere,react.js,3,0.037037037
Device Anywhere,rest,3,0.037037037
Device Anywhere,routing,2,0
Device Anywhere,sales,3,0.037037037
Device Anywhere,scripting,2,0
Device Anywhere,sdlc,3,0.037037037
Device Anywhere,service desk,2,0
Device Anywhere,siem,2,0
Device Anywhere,soc,2,0
Device Anywhere,software engineering,3,0.037037037
Device Anywhere,spring boot,2,0
Device Anywhere,sqlite,2,0
Device Anywhere,sta,4,0.074074074
Device Anywhere,stl,4,0.074074074
Device Anywhere,swift,5,0.111111111
Device Anywhere,switching,6,0.148148148
Device Anywhere,technical support,5,0.111111111
Device Anywhere,troubleshooting,5,0.111111111
Device Anywhere,unix,5,0.111111111
Device Anywhere,user interface designing,3,0.037037037
Device Anywhere,ux,3,0.037037037
Device Anywhere,web services,3,0.037037037
Device Anywhere,web technologies,3,0.037037037
Device Anywhere,windows,4,0.074074074
Device Anywhere,xcode,3,0.037037037
Device Driver Development,algorithms,6,0.046511628
Device Driver Development,android,7,0.069767442
Device Driver Development,application development,7,0.069767442
Device Driver Development,arm,6,0.046511628
Device Driver Development,automotive,6,0.046511628
Device Driver Development,autosar,8,0.093023256
Device Driver Development,bsp,20,0.372093023
Device Driver Development,c++,22,0.418604651
Device Driver Development,can,6,0.046511628
Device Driver Development,coding,5,0.023255814
Device Driver Development,computer science,9,0.11627907
Device Driver Development,configuration management,6,0.046511628
Device Driver Development,data structures,9,0.11627907
Device Driver Development,debugging,23,0.441860465
Device Driver Development,device driver development,41,0.860465116
Device Driver Development,device drivers,15,0.255813953
Device Driver Development,embedded,6,0.046511628
Device Driver Development,embedded c,13,0.209302326
Device Driver Development,embedded development,5,0.023255814
Device Driver Development,embedded linux,12,0.186046512
Device Driver Development,embedded software,5,0.023255814
Device Driver Development,embedded systems,4,0
Device Driver Development,ethernet,7,0.069767442
Device Driver Development,file system,4,0
Device Driver Development,firmware,14,0.23255814
Device Driver Development,firmware development,5,0.023255814
Device Driver Development,graphics,4,0
Device Driver Development,i2c,10,0.139534884
Device Driver Development,integration testing,5,0.023255814
Device Driver Development,jtag,5,0.023255814
Device Driver Development,linux,47,1
Device Driver Development,linux kernel,25,0.488372093
Device Driver Development,mac,4,0
Device Driver Development,microcontroller,7,0.069767442
Device Driver Development,pcie,11,0.162790698
Device Driver Development,programming,4,0
Device Driver Development,prototype,5,0.023255814
Device Driver Development,python,8,0.093023256
Device Driver Development,rtos,36,0.744186047
Device Driver Development,simulation,4,0
Device Driver Development,soc,9,0.11627907
Device Driver Development,spi,24,0.465116279
Device Driver Development,system software,5,0.023255814
Device Driver Development,training,4,0
Device Driver Development,uart,7,0.069767442
Device Driver Development,usb,21,0.395348837
Device Driver Development,vlsi,12,0.186046512
Device Driver Development,vxworks,8,0.093023256
Device Driver Development,windows,11,0.162790698
Device Driver Development,wireless,5,0.023255814
Dojo,agile process,6,0.011299435
Dojo,ajax,42,0.214689266
Dojo,angularjs,11,0.039548023
Dojo,application development,5,0.005649718
Dojo,cloud developer,5,0.005649718
Dojo,computer science,5,0.005649718
Dojo,css,24,0.11299435
Dojo,design patterns,10,0.033898305
Dojo,development,5,0.005649718
Dojo,dhtml,5,0.005649718
Dojo,dojo,65,0.344632768
Dojo,eclipse,4,0
Dojo,ejb,6,0.011299435
Dojo,front end,13,0.050847458
Dojo,groovy,5,0.005649718
Dojo,hibernate,23,0.107344633
Dojo,html,36,0.18079096
Dojo,html css,6,0.011299435
Dojo,html5,14,0.056497175
Dojo,interfaces,7,0.016949153
Dojo,java,181,1
Dojo,jboss,5,0.005649718
Dojo,jms,6,0.011299435
Dojo,jquery,44,0.225988701
Dojo,jsf,4,0
Dojo,json,15,0.062146893
Dojo,jsp,12,0.04519774
Dojo,jstl,4,0
Dojo,ms sql,5,0.005649718
Dojo,mysql,5,0.005649718
Dojo,node.js,5,0.005649718
Dojo,open source,8,0.02259887
Dojo,oracle,6,0.011299435
Dojo,photoshop,9,0.028248588
Dojo,php,11,0.039548023
Dojo,python,5,0.005649718
Dojo,react.js,5,0.005649718
Dojo,rest,5,0.005649718
Dojo,servlets,5,0.005649718
Dojo,software development,6,0.011299435
Dojo,spring,14,0.056497175
Dojo,sql,5,0.005649718
Dojo,sql server,5,0.005649718
Dojo,struts,12,0.04519774
Dojo,technical management,8,0.02259887
Dojo,tomcat,6,0.011299435
Dojo,unix,9,0.028248588
Dojo,usability,7,0.016949153
Dojo,web development,12,0.04519774
Dojo,web services,7,0.016949153
Dojo,xml,25,0.118644068
Dreamweaver,adobe,6,0.024096386
Dreamweaver,ajax,14,0.120481928
Dreamweaver,banners,6,0.024096386
Dreamweaver,bootstrap,13,0.108433735
Dreamweaver,corel draw,15,0.13253012
Dreamweaver,css,58,0.65060241
Dreamweaver,design,4,0
Dreamweaver,dreamweaver,85,0.975903614
Dreamweaver,drupal,4,0
Dreamweaver,flash,16,0.144578313
Dreamweaver,flex,5,0.012048193
Dreamweaver,graphic designing,20,0.192771084
Dreamweaver,graphicdesigner,4,0
Dreamweaver,graphics,6,0.024096386
Dreamweaver,html,70,0.795180723
Dreamweaver,html5,18,0.168674699
Dreamweaver,illustration,6,0.024096386
Dreamweaver,illustrator,56,0.626506024
Dreamweaver,indesign,15,0.13253012
Dreamweaver,infographics,4,0
Dreamweaver,java,55,0.614457831
Dreamweaver,joomla,4,0
Dreamweaver,jquery,24,0.240963855
Dreamweaver,mysql,6,0.024096386
Dreamweaver,photoshop,87,1
Dreamweaver,php,15,0.13253012
Dreamweaver,seo,5,0.012048193
Dreamweaver,ui,8,0.048192771
Dreamweaver,user interface designing,7,0.036144578
Dreamweaver,ux,11,0.084337349
Dreamweaver,visual design,6,0.024096386
Dreamweaver,web designer,6,0.024096386
Dreamweaver,web designing,29,0.301204819
Dreamweaver,web development,7,0.036144578
Dreamweaver,web technologies,12,0.096385542
Dreamweaver,wordpress,11,0.084337349
Dreamweaver,xhtml,6,0.024096386
Dreamweaver,xml,12,0.096385542
Dynamics AX,.net,12,0.092783505
Dynamics AX,accounts payable,4,0.010309278
Dynamics AX,aif,17,0.144329897
Dynamics AX,ax,12,0.092783505
Dynamics AX,axapta,9,0.06185567
Dynamics AX,business strategy,19,0.164948454
Dynamics AX,c#,6,0.030927835
Dynamics AX,d365,9,0.06185567
Dynamics AX,data migration,5,0.020618557
Dynamics AX,dynamics 365,4,0.010309278
Dynamics AX,erp,12,0.092783505
Dynamics AX,erp implementation,3,0
Dynamics AX,finance,5,0.020618557
Dynamics AX,functional consultancy,8,0.051546392
Dynamics AX,functional consultant,3,0
Dynamics AX,general ledger,3,0
Dynamics AX,java,3,0
Dynamics AX,logistics,6,0.030927835
Dynamics AX,microsoft dynamics,11,0.082474227
Dynamics AX,microsoft dynamics ax,100,1
Dynamics AX,microsoft dynamics axapta,4,0.010309278
Dynamics AX,morphx,6,0.030927835
Dynamics AX,ms dynamics,6,0.030927835
Dynamics AX,ms dynamics ax,8,0.051546392
Dynamics AX,ms dynamics axapta,6,0.030927835
Dynamics AX,ms sql server,3,0
Dynamics AX,operations,12,0.092783505
Dynamics AX,outsourcing,12,0.092783505
Dynamics AX,project,4,0.010309278
Dynamics AX,project development,9,0.06185567
Dynamics AX,project management,4,0.010309278
Dynamics AX,recruitment,3,0
Dynamics AX,requirement gathering,25,0.226804124
Dynamics AX,rfp,9,0.06185567
Dynamics AX,scope,4,0.010309278
Dynamics AX,software development,3,0
Dynamics AX,sql,10,0.072164948
Dynamics AX,sql server,10,0.072164948
Dynamics AX,ssas,3,0
Dynamics AX,ssis,10,0.072164948
Dynamics AX,ssrs,34,0.319587629
Dynamics AX,visual studio,7,0.041237113
Dynamics AX,x++,31,0.288659794
E-Plan,accounting,9,0.583333333
E-Plan,application development,3,0.083333333
E-Plan,area sales,2,0
E-Plan,atl,2,0
E-Plan,auditing,2,0
E-Plan,autocad,4,0.166666667
E-Plan,automation testing,5,0.25
E-Plan,bonds,2,0
E-Plan,btl,3,0.083333333
E-Plan,budgeting,14,1
E-Plan,business planning,3,0.083333333
E-Plan,design,4,0.166666667
E-Plan,disaster recovery planning,2,0
E-Plan,distribution management,3,0.083333333
E-Plan,drafting,2,0
E-Plan,events,2,0
E-Plan,execution,3,0.083333333
E-Plan,fabrication,4,0.166666667
E-Plan,field sales,2,0
E-Plan,finance,13,0.916666667
E-Plan,financial analysis,4,0.166666667
E-Plan,financial management,2,0
E-Plan,financial modelling,3,0.083333333
E-Plan,financial planning,9,0.583333333
E-Plan,financial reporting,3,0.083333333
E-Plan,food,2,0
E-Plan,forecasting,7,0.416666667
E-Plan,functional testing,5,0.25
